Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Score,mood
1286,35Ocr7h38aa1erSPuyUUR9,Juanafé;Carmen Lienqueo,Parrilladas Vargas (Vol. II),Canto para Siempre,24,319077,False,0.43,0.829,4,-9.146,0,0.162,0.0845,0.0,0.112,0.445,141.277,3,afrobeat,20,Happy
1257,41Bh60o6KY7dakdwBoIfUM,Jor'dan Armstrong,Tomorrow,Tomorrow,24,237584,False,0.547,0.627,10,-7.311,0,0.0359,0.0513,0.00145,0.112,0.615,174.967,4,afrobeat,19,Happy
1378,6r28y5CqVyxCG51sKZgZkl,Calle 13,Los De Atrás Vienen Conmigo,Bienvenidos A Mi Mundo,24,237026,True,0.658,0.715,10,-7.416,0,0.269,0.0174,0.0,0.306,0.543,189.895,4,afrobeat,19,Happy
1393,2dpvUY3DfmybZ8aimDHNKs,BaianaSystem,ATO 1: Navio Pirata,Chapéu Panamá,24,185573,False,0.823,0.93,7,-4.663,1,0.257,0.419,0.00734,0.0519,0.487,105.017,4,afrobeat,19,Happy
1210,4VuK5i4dgHvc80zBMCcty0,Criolo,Espiral de Ilusão - Deluxe Edition,Dilúvio de Solidão,24,158040,False,0.73,0.646,9,-6.751,1,0.0345,0.669,0.00171,0.0866,0.938,98.012,4,afrobeat,18,Happy
1254,1ZrUkIAnUCZB7vlXxzrLrK,Jorge Drexler,Llueve,Tu piel,24,203000,False,0.868,0.367,5,-13.304,0,0.039,0.303,0.0066,0.0895,0.522,130.038,4,afrobeat,18,Happy
1323,1VJi7PtheTX2oJYIJZ7bWD,Son Palenque;Cerrero;El León Pardo,Adiós Batata (Cerrero Dub Mix),Adiós Batata - Cerrero Dub Mix,24,407295,False,0.625,0.703,9,-5.571,0,0.132,0.172,0.00493,0.174,0.487,114.113,4,afrobeat,18,Happy
1397,3heUStITF5r3GlNTZNnJqP,Los Amigos Invisibles;Oscar D'León,El Paradise,Sabrina (feat. Oscar D'León),23,262040,False,0.458,0.885,6,-4.31,0,0.0582,0.00259,0.00305,0.325,0.826,195.646,4,afrobeat,21,Happy
1446,6ycLgWUCewpOvJfLmwCcBx,Calle 13,Pa'l Norte (Beauty Brain Remix),Pa'l Norte - Beauty Brain Remix,23,266432,False,0.791,0.835,3,-6.807,0,0.0584,0.0223,0.234,0.0506,0.8,140.027,4,afrobeat,21,Happy
1531,33oCXKT4yR7tMR9o1E174r,Plastilina Mosh,Hola Chicuelos,Naranjada,23,216933,False,0.739,0.886,7,-5.927,1,0.12,0.553,0.0112,0.307,0.814,145.02,4,afrobeat,21,Happy
1291,5KYjLjL8euKC7I1DhGS8nd,Samuca e a Selva;Illy,Ditados Populares Dançantes,Lambe-Lambe,23,205511,False,0.646,0.701,5,-6.938,0,0.0444,0.00283,0.00146,0.0414,0.944,172.055,4,afrobeat,20,Happy
1317,0EKNvyq6JQXvaslzqnjZQf,Sarah Téibo;Fred Hammond,Keep Walking,Like a Child - Remix,23,186648,False,0.711,0.811,2,-5.59,1,0.127,0.122,7.09e-06,0.0775,0.417,100.065,4,afrobeat,20,Happy
1344,1uzzzHuooaIxnburo0DAk7,Wganda Kenya,Palenque Palenque: Champeta Criolla & Afro Roots in Colombia 1975-91,El Lobo,23,182493,False,0.528,0.862,8,-7.348,1,0.0349,0.182,0.000103,0.0421,0.844,110.192,4,afrobeat,20,Happy
1443,60KZzvMOCeuDMwT8yVp84N,Plastilina Mosh,Tasty + B Sides,El Sirenito,23,235186,True,0.671,0.898,7,-6.861,1,0.0771,0.11,2.61e-05,0.117,0.875,92.953,4,afrobeat,20,Happy
1266,4FYOLa4OMokaDwZCUVXZvz,La Cumbia Chicharra;Emilie Rambaud,Hijo de Tigre,Mapalé,23,261240,False,0.595,0.633,1,-9.633,1,0.165,0.0172,0.209,0.0911,0.888,146.919,4,afrobeat,19,Happy
1308,6NwRFywhc7oCdQjhsnNQmD,Thiago França,A Espetacular Charanga do França,Raggaxixe,23,146813,False,0.72,0.73,5,-6.385,0,0.0814,0.28,0.276,0.0392,0.773,93.414,4,afrobeat,19,Happy
1316,0mv4wsluGcvNmoB0UonpX9,Timoneki,Timoneki,Mictlán,23,276970,False,0.518,0.649,0,-7.188,1,0.045,0.112,0.162,0.191,0.683,180.202,3,afrobeat,19,Happy
1324,6pCS36MJgtQzD18Cwf2Yk6,The Bamboos;Washington,The Best of the Tru Thoughts Years,The Wilhelm Scream,23,268040,False,0.566,0.621,7,-5.62,1,0.0263,0.00773,0.0323,0.257,0.402,150.033,4,afrobeat,19,Happy
1339,6up6hWbjoTzoe7166rPHW2,Juanafé,Afrorumba Chilenera,Chinchín,23,237180,False,0.665,0.792,5,-4.255,0,0.0521,0.317,0.0,0.279,0.945,121.831,4,afrobeat,19,Happy
1441,1a08XzvFiWYAgn5xZswA8o,Plastilina Mosh,Tasty + B Sides,Mr. P-Mosh,23,257640,False,0.791,0.642,11,-8.502,0,0.182,0.0213,0.000279,0.356,0.477,94.585,4,afrobeat,19,Happy
1274,0pf5z9FfyTiAe8VBI6hmuU,La Misa Negra,Misa de Medianoche,Cumbia Milagrosa,23,203646,False,0.525,0.424,9,-9.356,0,0.101,0.00552,0.0044,0.062,0.631,203.01,4,afrobeat,18,Happy
1310,2W8emJ02IeqnxsEHPHFWCZ,Thiago França,Na Gafieira,Um samba pra John Coltrane,23,100146,False,0.701,0.715,10,-7.829,0,0.0451,0.313,0.958,0.0418,0.774,139.733,4,afrobeat,18,Happy
1328,5aqzJkElPJ4mN16RGnn4bK,The Poets Of Rhythm,Discern / Define,Ham Gallery,23,201400,False,0.781,0.848,7,-9.61,1,0.0898,0.0276,0.767,0.0472,0.641,109.49,4,afrobeat,18,Happy
1330,44S8xPZQGvIWonst1gAnWK,Metá Metá,MetaL MetaL,Oya,23,323291,False,0.44,0.742,4,-5.234,0,0.124,0.227,0.000159,0.399,0.368,129.169,3,afrobeat,18,Happy
1335,2eU6yZOsTESuFQfl0T4zVf,Mandrill,Mandrill Is,Lord Of The Golden Baboon,23,214306,False,0.571,0.845,7,-6.674,1,0.0837,0.0484,0.734,0.139,0.586,128.627,4,afrobeat,18,Happy
1543,5Vmk3HHkPcatdSUHdrSwzk,Plastilina Mosh,Tasty + B Sides,Afroman,23,221266,False,0.644,0.883,1,-8.481,0,0.0884,0.638,2.58e-05,0.0952,0.783,104.159,4,afrobeat,18,Happy
1312,5KdslOc1HHIL0IvV8SuI1o,Voilaaa;Pat Kalla,Des Promesses,Pour la vie,22,286876,False,0.863,0.687,2,-9.997,1,0.16,0.0575,6.84e-05,0.0472,0.77,133.901,4,afrobeat,21,Happy
1313,2PZ0HBnevHMlXuWiH6uMyc,Big Ty;Markis,Le king m'a validé,Le king m'a validé,22,237599,False,0.662,0.93,6,-7.483,1,0.0378,0.176,0.0,0.112,0.954,125.014,4,afrobeat,21,Happy
1334,48ZWGv53ypEjCtpAvbhECr,Voilaaa;Pat Kalla,Water No Get Enemy,Water No Get Enemy,22,302341,False,0.886,0.646,5,-11.349,0,0.0825,0.00475,0.0215,0.0615,0.936,125.007,4,afrobeat,21,Happy
1386,6nLKWrgDmM7BpxF4xVAotW,Juanafé,Maleducao,Maleducao,22,336000,False,0.764,0.681,4,-7.947,0,0.0366,0.015,0.00336,0.114,0.807,123.986,3,afrobeat,21,Happy
1411,1TuWr81XEnKF2oyKxeYHWf,Calle 13,Residente o Visitante,Uiyi Guaye,22,305440,True,0.734,0.783,7,-7.379,1,0.154,0.0692,0.00323,0.563,0.767,183.918,4,afrobeat,21,Happy
1423,1mfyiFYroIwmtDUJ0GrNYk,BaianaSystem;Tonho Matéria,ATO 1: Navio Pirata,Catraca,22,125306,False,0.745,0.93,7,-4.826,1,0.119,0.334,0.00235,0.153,0.96,154.929,4,afrobeat,21,Happy
1520,2SrhBEuMawaayICmckMdlM,Los Amigos Invisibles,Arepa 3000,Mami Te Extraño,22,201080,False,0.806,0.561,9,-6.081,0,0.0556,0.0517,0.0102,0.7,0.808,135.02,4,afrobeat,21,Happy
1534,2YihM9XOmwQHahqSpOui9C,Plastilina Mosh,All U Need Is Mosh,Toll Free,22,201746,False,0.746,0.722,0,-5.389,0,0.0545,0.031,0.0,0.641,0.889,138.153,4,afrobeat,21,Happy
1538,7JC0cOaZHSSH5865V7d44K,Los Amigos Invisibles,Arepa 3000,El Baile Del Sobón,22,226146,False,0.735,0.92,10,-7.772,1,0.269,0.0104,3.2e-05,0.699,0.68,154.988,4,afrobeat,21,Happy
1309,1tSSc111CwyzxWmmIxyXRS,Sarah Téibo,Keep Walking,Lead the Way,22,240680,False,0.729,0.807,7,-5.803,1,0.0916,0.117,2.93e-05,0.072,0.488,98.969,4,afrobeat,20,Happy
1332,5pNh3jnmSvVfLcPYw57IAZ,The Bongo Hop;Nidia Gongora,"Satingarona, Pt. 2",La Carga,22,361160,False,0.738,0.709,8,-6.431,1,0.0478,0.00267,0.0196,0.135,0.851,104.987,4,afrobeat,20,Happy
1364,5bPliWzRQhKfmcyPZcUJc6,Jorge Drexler,Vaivén,Tu voyeur,22,266000,False,0.738,0.355,4,-15.786,0,0.0595,0.292,0.00155,0.256,0.705,154.019,4,afrobeat,20,Happy
1379,7AiB9ggkygd2xLF0x4HVN4,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,WILIN',22,249151,False,0.727,0.517,2,-6.88,0,0.0612,0.26,0.0,0.134,0.529,127.932,4,afrobeat,20,Happy
1438,6JmYFFgDAZA69GgDfLfHkP,Lack Of Afro;Roxie Ray,My Groove Your Move (Bonus Version),Closer to Me,22,266200,False,0.677,0.902,6,-7.584,0,0.0373,0.016,0.00114,0.285,0.893,111.925,4,afrobeat,20,Happy
1445,3Wgg2Se9D2QL9I3oR8GUy8,Ebo Taylor,Love & Death,Mizin,22,312419,False,0.808,0.841,8,-5.99,1,0.048,0.402,0.00048,0.185,0.891,106.477,4,afrobeat,20,Happy
1486,5gnfa0m0V9BPc4txlYtB9E,BaianaSystem,Terapia,Amendoim Pão de Mel,22,206349,False,0.648,0.855,2,-6.381,1,0.0487,0.0218,0.0472,0.172,0.698,148.022,4,afrobeat,20,Happy
1261,2JiDOs6xcdRVkMVtssm7NM,QUITAPENAS,QUITAPENAS,Papaya,22,201116,False,0.568,0.901,2,-5.337,1,0.0983,0.0894,0.000215,0.184,0.745,78.567,4,afrobeat,19,Happy
1331,7rTJtWW8I6ntHDHWZBgMg2,Criolo,Espiral de Ilusão - Deluxe Edition,Hora da Decisão,22,248520,False,0.742,0.577,9,-6.253,0,0.0434,0.669,1.02e-06,0.117,0.704,144.011,4,afrobeat,19,Happy
1345,5tCA3clelWA6MYU1bucRVS,Samuca e a Selva,Madurar,Afobado Peito Altivo,22,361001,False,0.424,0.754,4,-6.66,0,0.0327,0.0799,1.27e-06,0.105,0.883,100.955,4,afrobeat,19,Happy
1367,2vpOX57SegPaUM8R43Ye9D,Eddie Neblett,Influence of Worship,Influence of Worship,22,245708,False,0.536,0.702,0,-5.748,1,0.0679,0.2,0.0,0.147,0.711,82.83,4,afrobeat,19,Happy
1368,6p7KEJStN2J1EpsT3hZVqH,Mandrill,Composite Truth,Hang Loose,22,288933,False,0.54,0.797,7,-10.777,0,0.0617,0.434,0.165,0.12,0.935,128.291,4,afrobeat,19,Happy
1436,4XOHLTfx8BmRO4piDKyHGw,Jackie Mittoo,Soul Jazz Records Presents Studio One Story,Freak Out,22,136000,False,0.715,0.635,11,-9.616,0,0.0471,0.0241,0.191,0.276,0.956,79.255,4,afrobeat,19,Happy
1491,5MYEsQRQLp9H82wBUHq8cP,Los Amigos Invisibles,Commercial,Burundanga,22,299400,False,0.759,0.914,9,-7.616,1,0.0374,0.0186,0.803,0.342,0.727,109.998,4,afrobeat,19,Happy
1516,6e5hyCF3qVFEtPm7QsRiw1,Plastilina Mosh,Hola Chicuelos,Magic Fever,22,291373,False,0.61,0.808,6,-5.957,1,0.0549,0.0952,0.44,0.362,0.556,137.086,4,afrobeat,19,Happy
1318,709RFIOjtGsMZ2ULy2OaM4,Morbo y Mambo;Andres Nusser,Muta,Plan de Vuelo,22,211500,False,0.647,0.688,11,-8.47,1,0.0308,0.0145,0.077,0.0998,0.395,123.996,4,afrobeat,18,Happy
1325,0ut6MoPysgNdUVwaHBFk6h,Ikebe Shakedown,Ikebe Shakedown,Tujunga,22,201013,False,0.683,0.83,5,-5.994,0,0.0504,0.54,0.629,0.0595,0.883,127.237,4,afrobeat,18,Happy
1336,7ACrwbWJLys1l6U4zVgcem,Criolo,Espiral de Ilusão - Deluxe Edition,Calçada,22,206760,False,0.815,0.768,5,-5.136,1,0.091,0.731,0.0,0.0877,0.76,111.077,4,afrobeat,18,Happy
1360,2bNGrM7eeo3k0OwYk92Z4I,Brownout,Homenage,Brown Wind and Fire,22,181520,False,0.594,0.614,0,-10.175,0,0.0553,0.00298,0.712,0.0739,0.825,159.94,4,afrobeat,18,Happy
1365,0nlqorVbqYB3haNKIAbajE,Speedometer,Happy,Happy,22,220000,False,0.59,0.613,10,-9.547,1,0.0347,0.394,0.277,0.361,0.868,147.171,4,afrobeat,18,Happy
1371,0I3e0YkxjcnNAWj32n6lHr,Menahan Street Band,The Crossing,Ivory and Blue - Reprise,22,65026,False,0.329,0.84,3,-9.316,0,0.0662,0.222,0.837,0.148,0.962,174.761,3,afrobeat,18,Happy
1374,3H5rILNszBFSLKsE63RrEa,São Paulo Ska Jazz;Ken Stewart,Gringo,Adiós Nonino,22,224281,False,0.776,0.673,5,-6.067,0,0.0666,0.427,0.486,0.261,0.617,141.032,4,afrobeat,18,Happy
1395,0Tu9CVtudympO1AQStFlav,Metá Metá,MetaL MetaL,Logun,22,478197,False,0.617,0.868,0,-7.344,1,0.0404,0.554,0.559,0.0738,0.913,122.883,4,afrobeat,18,Happy
1420,3BIJsd9pvBi8MNNIv3KiMY,Ondatrópica,Baile Bucanero,Boga Canoero,22,262586,False,0.648,0.68,5,-9.002,0,0.105,0.549,9.98e-06,0.0417,0.959,115.9,4,afrobeat,18,Happy
1435,6LqsZMJ4CS4bu13W5lUfC7,The Budos Band,The Budos Band III,Budos Dirge,22,158760,False,0.571,0.877,6,-9.563,1,0.0342,0.344,0.922,0.166,0.814,120.907,4,afrobeat,18,Happy
1489,5SeUD53c2e4fyuHZ7cPOyM,The New Mastersounds;Eddie Roberts,The Deplar Effect,Georgie Famous,22,218106,False,0.442,0.804,11,-9.555,0,0.0806,0.0115,0.854,0.162,0.589,150.144,4,afrobeat,18,Happy
1495,29CBLtJrvyVxdJ41seRiZp,The New Mastersounds,Out On the Faultline,You Mess Me Up,22,128973,False,0.573,0.995,7,-3.365,1,0.0621,0.116,0.972,0.176,0.921,98.171,4,afrobeat,18,Happy
1496,6ktAmfgWeLggafxIDw374F,BaianaSystem;BNegão,BaianaSystem,Systema Fobica,22,394840,False,0.795,0.63,11,-9.01,0,0.1,0.119,3.42e-05,0.0663,0.343,93.006,4,afrobeat,18,Happy
1369,76b25LFdtraV3KpMTZSF0H,Voilaaa;Pat Kalla,Des Promesses,Tu n'as pas de voiture,21,275433,False,0.876,0.72,11,-9.916,0,0.102,0.032,0.000164,0.0431,0.901,132.984,4,afrobeat,21,Happy
1430,40KeMi4kkYpAlT1VmjrxDb,Breakestra,Dusk Till Dawn,Get It Right,21,192013,False,0.743,0.962,6,-3.922,0,0.0508,0.127,2.65e-05,0.321,0.872,108.602,4,afrobeat,21,Happy
1530,6kWy9wZQbKVT7nmn9VWSjF,Lack Of Afro;Wax;Herbal T,Jack of All Trades,Back in Business,21,226515,False,0.815,0.925,5,-6.041,0,0.103,0.0594,0.0,0.128,0.898,116.057,4,afrobeat,21,Happy
1595,4fYTQfOVDBxlPrugtBgtIt,Calle 13,Los De Atrás Vienen Conmigo,Fiesta de Locos,21,267533,False,0.775,0.922,9,-4.866,1,0.287,0.285,0.0,0.0989,0.712,105.085,4,afrobeat,21,Happy
1596,3mecpQUsNEqBgIk35tdkf4,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Groupie,21,280440,False,0.761,0.756,7,-7.656,1,0.0354,0.00953,0.017,0.126,0.702,126.122,4,afrobeat,21,Happy
1649,6yO6OJnhpAHAhngPB2Wb5g,Los Amigos Invisibles,Repeat After Me,Mostro,21,160200,False,0.853,0.799,9,-5.904,0,0.0344,0.159,0.0204,0.782,0.798,125.015,4,afrobeat,21,Happy
1322,1r7ACDef4LjHS46dkS4Ufb,QUITAPENAS,QUITAPENAS,Guayabo,21,181655,False,0.589,0.827,5,-6.01,1,0.0337,0.0239,0.154,0.174,0.911,117.74,4,afrobeat,20,Happy
1373,1LmZaecYKj4THjxxA9Gs22,Afrocidade;Luedji Luna,Vivão,Lua Branca,21,240000,False,0.81,0.858,3,-3.704,0,0.0696,0.12,4.2e-05,0.0771,0.69,110.993,4,afrobeat,20,Happy
1392,3dvYujyJXn2fuNalpg6r0E,Femi Kuti,Hôtel Costes 2 - La Suite,Sorry Sorry - Old School Afro Dub,21,444159,False,0.763,0.871,4,-8.779,0,0.055,0.0238,0.14,0.438,0.618,101.199,4,afrobeat,20,Happy
1396,5s2cJ6oq5VJX8ECTiq0PUV,Mandrill;Michael Masser,"Muhammed Ali in ""The Greatest""",Ali Bombaye (Zaire Chant) I,21,223226,False,0.528,0.967,0,-8.212,0,0.0634,0.0143,0.429,0.361,0.725,128.446,4,afrobeat,20,Happy
1416,6zcKml6Wm7YlcgxZnrMx5y,Star Feminine Band,Le mariage forcé,Le mariage forcé,21,162652,False,0.716,0.752,2,-6.036,1,0.0781,0.0569,0.0,0.211,0.776,118.591,4,afrobeat,20,Happy
1448,01zkbVsJQrtL1kwefeULG8,Juanafé,Afrorumba Chilenera,El Que Te Quiere Te Quiere,21,211576,False,0.722,0.904,7,-5.661,1,0.157,0.451,1.19e-06,0.0949,0.783,93.94,4,afrobeat,20,Happy
1482,6ERSeYdw1JMv58g3CHrOQU,Lack Of Afro,This Time,The Importance of Elsewhere,21,243186,False,0.795,0.727,4,-9.737,1,0.0494,0.155,0.0112,0.131,0.826,108.036,4,afrobeat,20,Happy
1548,1elI9IOBskmT6IHYbtjc8F,Calle 13;Julian Assange;Tom Morello;Kamilya Jubran,"Multi-Viral (feat. Julian Assange, Tom Morello & Kamilya Jubran)","Multi-Viral (feat. Julian Assange, Tom Morello & Kamilya Jubran)",21,260877,False,0.501,0.963,6,-3.768,1,0.265,0.0516,0.0,0.307,0.656,165.128,4,afrobeat,20,Happy
1645,3WrBkEccov25wDOcHj2laq,Calle 13,Top Latino V.6,Baile De Los Pobres,21,207160,False,0.501,0.82,11,-6.617,0,0.291,0.0868,2.62e-06,0.113,0.427,179.996,4,afrobeat,20,Happy
1319,6PnGujnRXNLYNkncUjlx32,Voilaaa;Hawa;Fouley Badiaga,On te l'avait dit,Vampires,21,301259,False,0.879,0.731,1,-9.609,1,0.0715,0.0584,0.455,0.0595,0.945,119.997,4,afrobeat,19,Happy
1354,4gbx3Zyi7k4UOZWd6FU6aD,TJ Cream;Marko,Wisdom Seeker,"Hard Talk, Pt. 2",21,131395,False,0.71,0.615,1,-7.143,1,0.24,0.0207,9.14e-05,0.428,0.605,95.0,4,afrobeat,19,Happy
1362,4n6CwGRWj7dRtDqmQCX4Pz,Jorge Drexler,Silencio,Silencio,21,207986,False,0.887,0.568,4,-10.146,0,0.194,0.263,0.00285,0.0951,0.127,127.923,4,afrobeat,19,Happy
1363,3OGKGvLhd2rN04g2iaCXVs,Abayomy Afrobeat Orquestra;Orlando Julius,Adará,Adará,21,267091,False,0.613,0.9,5,-8.293,1,0.0507,0.00838,0.253,0.0641,0.664,121.032,4,afrobeat,19,Happy
1366,43368zd7iBhYvS721LOYDE,Caê,A Nave de Odé,Incompletos,21,232800,False,0.753,0.514,3,-8.159,1,0.055,0.474,0.00147,0.184,0.65,120.073,4,afrobeat,19,Happy
1372,0s2SG6L4JkZJh5vFO95iJs,Nomade Orquestra,"Vox Machina, Vol. 1",Pinga Fogo,21,290693,False,0.586,0.827,7,-6.044,1,0.0453,0.00549,0.888,0.0435,0.809,167.962,4,afrobeat,19,Happy
1385,6VDz8W9nlUYVp2340N4jl6,Afrocidade,Vivão,Até de Manhã,21,168000,False,0.746,0.83,7,-4.983,0,0.0919,0.0901,0.00118,0.0796,0.364,100.015,4,afrobeat,19,Happy
1391,5fLextG84qe7IYEL9lGnLW,Criolo,Espiral de Ilusão - Deluxe Edition,Boca Fofa,21,140280,False,0.723,0.782,6,-5.127,0,0.0345,0.738,0.0128,0.0864,0.98,167.865,4,afrobeat,19,Happy
1394,5TX5HJiEjHBkkGw1SHVZ3U,Samuca e a Selva,Passeando em Mim,Passeando em Mim,21,202568,False,0.875,0.722,10,-5.276,0,0.0555,0.0772,7.37e-05,0.112,0.552,117.997,4,afrobeat,19,Happy
1442,5sS5Jqw2h7WFw5yWVk3kPr,Jor'dan Armstrong,Vibes,Count It,21,177738,False,0.517,0.858,9,-5.168,0,0.103,0.132,0.0,0.092,0.55,100.04,4,afrobeat,19,Happy
1449,3VhI9Y8WXoKSME4BBgUnWx,Metá Metá,Metá Metá,Ora Iê Iê O,21,152372,False,0.682,0.815,11,-7.55,0,0.062,0.528,0.0,0.0995,0.964,106.068,4,afrobeat,19,Happy
1497,09z2Sw68BabiCQ4ZEKjPfu,Orquestra Brasileira de Música Jamaicana,#10,Cotidiano,21,208885,False,0.803,0.661,1,-10.578,0,0.0369,0.544,0.402,0.0563,0.96,140.018,4,afrobeat,19,Happy
1513,3NGkNPtXtTXV5VqiLpGgLd,BaianaSystem;Bule Bule;Rapadura,ATO 3: América do Sol,Oxe,21,198466,False,0.793,0.913,7,-3.816,0,0.116,0.324,3.25e-06,0.092,0.533,108.013,4,afrobeat,19,Happy
1522,0AAk1eycDCCsCe3AP7NKhq,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,The Deplar Effect,Before,21,244560,False,0.58,0.549,4,-12.382,0,0.0379,0.166,0.000344,0.0907,0.629,144.091,4,afrobeat,19,Happy
1526,5cvUZ6S7CavCGeGPTJGa7f,Jorge Drexler,Las 100 mejores canciones de amor del Pop Español,La trama y el desenlace,21,246013,False,0.578,0.49,11,-7.965,0,0.0343,0.0929,5.72e-05,0.119,0.72,150.016,4,afrobeat,19,Happy
1529,36aaYsnvpWRGRByxTOdRhF,Ondatrópica,Baile Bucanero,Malaria,21,220280,False,0.647,0.798,7,-9.506,0,0.0384,0.125,0.0132,0.819,0.906,109.897,4,afrobeat,19,Happy
1532,22zhfelopv8Xv6s26aoJof,BaianaSystem,ATO 3: América do Sol,Dança de Airumã,21,227986,False,0.683,0.852,7,-4.568,0,0.0654,0.179,0.00309,0.296,0.635,108.033,4,afrobeat,19,Happy
1590,2knuucaDknfBuwjUMqDo75,BaianaSystem;Céu,ATO 1: Navio Pirata,O Que Não Me Destrói Me Fortalece,21,233894,False,0.739,0.582,2,-6.831,1,0.0309,0.0496,0.00175,0.11,0.674,119.028,4,afrobeat,19,Happy
1607,7EAIgk0EOZMFg8jr4uKaR8,Calle 13,Residente o Visitante,La Crema,21,241240,True,0.579,0.748,11,-5.933,0,0.192,0.273,0.0,0.15,0.722,91.944,4,afrobeat,19,Happy
1614,5mEJHNaQvNQUuXvAtXXhGK,Calle 13,Calle 13 (Clean Version),Se Vale To-To,21,230306,False,0.699,0.739,10,-6.256,0,0.0641,0.00428,3.65e-06,0.076,0.429,175.979,4,afrobeat,19,Happy
1664,6PJ11hU6MSUwm8aB0SYXO0,Los Amigos Invisibles,The Venezuelan Zinga Son Vol. 1,Playa Azul,21,279800,False,0.629,0.745,1,-8.188,1,0.04,0.229,0.266,0.0624,0.704,175.979,4,afrobeat,19,Happy
1666,0ummD95aMfyssMGkd2pV6f,Los Amigos Invisibles,Something,Something,21,215205,False,0.695,0.714,8,-4.386,1,0.0611,0.00374,0.000302,0.177,0.77,116.035,4,afrobeat,19,Happy
1698,4HkGf5ZzUMMtN3bgZRGxhh,Plastilina Mosh,Aquamosh,Pornoshop,21,211160,False,0.635,0.822,2,-7.123,0,0.0378,0.000989,0.114,0.247,0.601,103.05,4,afrobeat,19,Happy
1355,5F9Dl7OW3NWFRzPl06cDep,Angeloh;S.O,I Do It,I Do It,21,255122,False,0.699,0.493,7,-8.809,1,0.227,0.0737,2.39e-05,0.0669,0.528,140.029,4,afrobeat,18,Happy
1361,4KRAPYoTgdQ6eJCU78F589,QUITAPENAS,QUITAPENAS,Valle Moreno,21,219768,False,0.534,0.847,6,-8.527,0,0.0842,0.316,0.436,0.101,0.852,119.205,3,afrobeat,18,Happy
1370,1hH6gstgij0Noc7UnOynAf,OQuadro;Jorge Du Peixe,Preto Sem Açúcar,Asas,21,192000,False,0.723,0.636,10,-10.265,0,0.25,0.3,2.37e-05,0.144,0.813,79.958,4,afrobeat,18,Happy
1418,26dxHzEGUtOSQ0M6661JNi,Victor Rice,Smoke,Tema,21,155479,False,0.634,0.664,11,-7.014,1,0.0339,0.216,0.898,0.211,0.872,130.962,4,afrobeat,18,Happy
1471,6k0gBOHRIUoRU5NxUPq1uO,BaianaSystem,ATO 1: Navio Pirata,Raminho,21,78390,False,0.548,0.691,7,-8.069,0,0.0404,0.917,0.00683,0.338,0.92,145.933,3,afrobeat,18,Happy
1473,5utbwhNY1zcrYkqEFWvMkx,The Soul Snatchers,Unique's New Testament of Funk (The Definite Collection),Sniffin' & Snatchin',21,215800,False,0.785,0.862,7,-7.252,1,0.059,0.016,0.947,0.108,0.682,106.052,4,afrobeat,18,Happy
1476,0ln5lNsSNM69EJSUjxZEIE,Breakestra,Joyful Noise,Posed To Be - Instrumental,21,213666,False,0.783,0.864,11,-8.554,0,0.0388,0.00106,0.868,0.166,0.687,104.356,4,afrobeat,18,Happy
1480,50OIIM4GNp5iidK4fPlthO,Jorge Drexler,Al Otro Lado Del Río (342 Amazônia ao Vivo no Circo Voador),Al Otro Lado Del Río (342 Amazônia ao Vivo no Circo Voador),21,189386,False,0.705,0.435,7,-12.185,1,0.0927,0.597,0.00149,0.933,0.535,124.705,4,afrobeat,18,Happy
1481,50Jrmqeu2Ko23HjJygRjbU,Star Feminine Band,Star Feminine Band,Femme africaine,21,224568,False,0.517,0.834,2,-6.918,1,0.0676,0.13,0.627,0.0894,0.871,113.778,3,afrobeat,18,Happy
1485,7HGpejbjHQb4WE5VFKuAfm,The Budos Band,The Budos Band EP,The Proposition,21,172506,False,0.507,0.905,5,-7.304,0,0.0629,0.0967,0.431,0.369,0.579,97.327,4,afrobeat,18,Happy
1517,66K7mJTgNut9ID8UHFs3V7,Lack Of Afro;Wayne Gidden,This Time,A Time For,21,274720,False,0.642,0.673,10,-9.835,1,0.0497,0.404,0.000119,0.139,0.835,93.881,4,afrobeat,18,Happy
1540,2A6GDPdffUJyF3ubEqCWbQ,BaianaSystem;Mulú,Outras Cidades,Lucro/Descomprimindo (Mulú Remix),21,190066,False,0.853,0.607,9,-7.932,1,0.138,0.00186,0.00339,0.0897,0.187,104.984,4,afrobeat,18,Happy
1572,3wkG6NehREVt1DhwFP0fuB,Calle 13,Calle 13 (Clean Version),Pi-di-di-di,21,211080,False,0.817,0.676,10,-5.619,0,0.312,0.0509,0.0,0.139,0.64,94.943,4,afrobeat,18,Happy
1598,0TRn6e7Sh2xxivVePHv0J0,Plastilina Mosh,Aquamosh,Encendedor,21,156920,False,0.647,0.855,11,-9.225,1,0.0776,0.000331,0.809,0.687,0.816,107.859,4,afrobeat,18,Happy
